country,customer_id,invoice,price,stream_id,times_viewed,date
United Kingdom,13651.0,573507,3.75,23252,4,2019-10-28
United Kingdom,13651.0,573507,1.45,21673,12,2019-10-28
United Kingdom,13651.0,573507,1.45,21172,12,2019-10-28
United Kingdom,13983.0,573504,1.79,23084,4,2019-10-28
United Kingdom,18055.0,573501,2.1,20754,4,2019-10-28
United Kingdom,18055.0,573501,2.95,22910,6,2019-10-28
United Kingdom,18055.0,573501,2.95,20914,3,2019-10-28
United Kingdom,18055.0,573501,2.55,21175,12,2019-10-28
United Kingdom,18055.0,573501,3.75,22070,4,2019-10-28
United Kingdom,18055.0,573501,3.75,22071,3,2019-10-28
United Kingdom,18055.0,573501,4.95,22139,4,2019-10-28
United Kingdom,18055.0,573501,2.55,85150,4,2019-10-28
United Kingdom,18055.0,573501,2.89,23426,4,2019-10-28
United Kingdom,18055.0,573501,6.95,82483,4,2019-10-28
United Kingdom,18055.0,573501,9.95,23173,1,2019-10-28
United Kingdom,18055.0,573501,2.1,21147,12,2019-10-28
United Kingdom,18055.0,573501,2.95,82482,6,2019-10-28
United Kingdom,18055.0,573501,8.95,82486,2,2019-10-28
United Kingdom,18055.0,573501,2.95,82494L,6,2019-10-28
United Kingdom,18055.0,573501,8.95,82486,2,2019-10-28
United Kingdom,18055.0,573501,0.85,21080,4,2019-10-28
United Kingdom,18055.0,573501,0.29,21014,9,2019-10-28
United Kingdom,18055.0,573501,0.29,21015,3,2019-10-28
United Kingdom,18055.0,573501,8.25,22689,4,2019-10-28
United Kingdom,18055.0,573501,10.95,21843,1,2019-10-28
United Kingdom,18055.0,573501,4.95,23313,7,2019-10-28
United Kingdom,18055.0,573501,4.95,23245,1,2019-10-28
United Kingdom,18055.0,573501,4.95,23245,1,2019-10-28
United Kingdom,18055.0,573501,4.15,23254,4,2019-10-28
United Kingdom,18055.0,573501,4.15,23256,4,2019-10-28
United Kingdom,18055.0,573501,0.85,22130,12,2019-10-28
United Kingdom,16931.0,573500,2.1,22747,1,2019-10-28
United Kingdom,16931.0,573500,0.39,37413,2,2019-10-28
United Kingdom,16931.0,573500,1.65,22554,3,2019-10-28
United Kingdom,17841.0,573496,0.42,47421,2,2019-10-28
United Kingdom,17841.0,573496,0.85,22753,1,2019-10-28
United Kingdom,17841.0,573496,0.85,22754,1,2019-10-28
United Kingdom,17841.0,573496,0.42,22547,1,2019-10-28
United Kingdom,17841.0,573496,2.55,21716,1,2019-10-28
United Kingdom,17841.0,573496,1.65,22341,1,2019-10-28
United Kingdom,17841.0,573496,0.42,85199S,2,2019-10-28
United Kingdom,17841.0,573496,2.95,21564,3,2019-10-28
United Kingdom,17841.0,573496,0.85,22613,1,2019-10-28
United Kingdom,17841.0,573496,2.95,22326,1,2019-10-28
United Kingdom,17841.0,573496,1.25,21927,1,2019-10-28
United Kingdom,17841.0,573496,0.8300000000000001,23223,2,2019-10-28
United Kingdom,17841.0,573496,1.65,23301,1,2019-10-28
United Kingdom,17841.0,573496,1.65,23300,3,2019-10-28
United Kingdom,17841.0,573496,4.95,22112,1,2019-10-28
United Kingdom,17841.0,573496,6.25,23406,1,2019-10-28
United Kingdom,17841.0,573496,4.95,23355,1,2019-10-28
United Kingdom,17841.0,573496,0.12,20668,11,2019-10-28
United Kingdom,17841.0,573496,1.45,46000R,4,2019-10-28
United Kingdom,17841.0,573496,1.55,46000M,3,2019-10-28
United Kingdom,17841.0,573496,0.42,23233,1,2019-10-28
United Kingdom,17841.0,573496,0.42,22708,7,2019-10-28
United Kingdom,17841.0,573496,2.08,23348,4,2019-10-28
United Kingdom,17841.0,573496,3.75,22728,1,2019-10-28
United Kingdom,17841.0,573496,2.1,84375,1,2019-10-28
United Kingdom,17841.0,573496,0.42,22419,2,2019-10-28
United Kingdom,17841.0,573496,2.25,23193,1,2019-10-28
United Kingdom,17841.0,573496,4.25,22371,1,2019-10-28
United Kingdom,17841.0,573496,1.65,20728,1,2019-10-28
United Kingdom,17841.0,573496,2.25,23194,1,2019-10-28
United Kingdom,17841.0,573496,1.65,21935,1,2019-10-28
United Kingdom,17841.0,573496,1.65,21934,1,2019-10-28
United Kingdom,17841.0,573496,2.08,22386,1,2019-10-28
United Kingdom,17841.0,573496,2.08,21928,1,2019-10-28
United Kingdom,17841.0,573496,2.08,21929,1,2019-10-28
United Kingdom,17841.0,573496,4.95,22222,2,2019-10-28
United Kingdom,17841.0,573496,1.25,20963,1,2019-10-28
United Kingdom,17841.0,573496,5.95,22499,1,2019-10-28
United Kingdom,17841.0,573496,2.55,22931,1,2019-10-28
United Kingdom,17841.0,573496,0.42,22999,1,2019-10-28
United Kingdom,17841.0,573496,2.55,22639,1,2019-10-28
United Kingdom,17841.0,573496,1.65,20727,1,2019-10-28
United Kingdom,17841.0,573496,1.65,22384,1,2019-10-28
United Kingdom,17841.0,573496,1.65,22382,1,2019-10-28
United Kingdom,17841.0,573496,1.65,20725,1,2019-10-28
United Kingdom,17841.0,573496,1.65,23583,1,2019-10-28
United Kingdom,17841.0,573496,0.85,22355,1,2019-10-28
United Kingdom,17841.0,573496,1.25,22954,4,2019-10-28
United Kingdom,17841.0,573496,2.08,23241,1,2019-10-28
United Kingdom,17841.0,573496,3.75,23396,1,2019-10-28
United Kingdom,17841.0,573496,3.75,23393,5,2019-10-28
United Kingdom,17841.0,573496,3.75,23394,2,2019-10-28
United Kingdom,17841.0,573496,2.95,21733,2,2019-10-28
United Kingdom,,573499,0.0,21192,1,2019-10-28
United Kingdom,16931.0,573500,0.19,22338,6,2019-10-28
United Kingdom,16931.0,573500,0.85,22219,6,2019-10-28
United Kingdom,16931.0,573500,0.19,22339,6,2019-10-28
United Kingdom,16931.0,573500,4.95,22139,1,2019-10-28
United Kingdom,16931.0,573500,1.25,21494,2,2019-10-28
United Kingdom,16931.0,573500,1.65,22469,3,2019-10-28
United Kingdom,16931.0,573500,2.1,22867,3,2019-10-28
United Kingdom,16931.0,573500,2.1,22633,3,2019-10-28
United Kingdom,16931.0,573500,0.42,22998,6,2019-10-28
United Kingdom,16931.0,573500,0.42,23000,6,2019-10-28
United Kingdom,16931.0,573500,0.42,22996,6,2019-10-28
United Kingdom,16931.0,573500,2.95,22311,3,2019-10-28
United Kingdom,16931.0,573500,2.95,22314,2,2019-10-28
United Kingdom,16931.0,573500,4.95,23569,1,2019-10-28
United Kingdom,16931.0,573500,0.85,85227,6,2019-10-28
United Kingdom,16931.0,573500,2.95,22904,6,2019-10-28
United Kingdom,16931.0,573500,4.15,23469,1,2019-10-28
United Kingdom,16931.0,573500,1.45,22147,2,2019-10-28
United Kingdom,16931.0,573500,1.65,22555,3,2019-10-28
United Kingdom,16931.0,573500,1.65,22557,3,2019-10-28
United Kingdom,16931.0,573500,1.65,22551,3,2019-10-28
United Kingdom,16931.0,573500,1.65,22556,3,2019-10-28
United Kingdom,,573498,0.0,21636,2,2019-10-28
United Kingdom,13651.0,573507,7.95,22840,2,2019-10-28
United Kingdom,,573497,0.0,21642,4,2019-10-28
United Kingdom,17841.0,573496,4.95,22507,2,2019-10-28
United Kingdom,17841.0,573496,2.95,85123A,4,2019-10-28
United Kingdom,17841.0,573496,2.08,22386,2,2019-10-28
United Kingdom,17841.0,573496,1.65,22384,5,2019-10-28
United Kingdom,17841.0,573496,1.65,20725,3,2019-10-28
United Kingdom,17841.0,573496,1.25,23212,3,2019-10-28
United Kingdom,17841.0,573496,1.25,23263,3,2019-10-28
United Kingdom,17841.0,573496,0.85,22595,3,2019-10-28
United Kingdom,17841.0,573496,1.25,20718,2,2019-10-28
United Kingdom,17841.0,573496,2.08,85099B,2,2019-10-28
United Kingdom,17841.0,573496,1.65,20727,5,2019-10-28
United Kingdom,17841.0,573496,2.08,21930,2,2019-10-28
United Kingdom,17841.0,573496,2.08,21931,2,2019-10-28
United Kingdom,17841.0,573496,2.08,23201,2,2019-10-28
United Kingdom,17841.0,573496,1.65,22383,5,2019-10-28
United Kingdom,17841.0,573496,2.95,82482,2,2019-10-28
United Kingdom,17841.0,573496,1.25,20978,3,2019-10-28
United Kingdom,17841.0,573496,1.65,22068,6,2019-10-28
United Kingdom,17841.0,573496,1.65,22069,6,2019-10-28
United Kingdom,17841.0,573496,3.75,23153,1,2019-10-28
United Kingdom,17841.0,573496,6.25,21754,4,2019-10-28
United Kingdom,17841.0,573496,6.25,21755,5,2019-10-28
United Kingdom,17841.0,573496,6.25,23400,1,2019-10-28
United Kingdom,17841.0,573496,3.75,23403,1,2019-10-28
United Kingdom,17841.0,573496,2.89,23320,6,2019-10-28
United Kingdom,14702.0,573542,2.89,23484,4,2019-10-28
United Kingdom,14702.0,573542,0.29,22598,12,2019-10-28
United Kingdom,14702.0,573542,9.95,23414,1,2019-10-28
United Kingdom,14702.0,573542,2.89,22734,5,2019-10-28
United Kingdom,14702.0,573542,1.25,23263,6,2019-10-28
United Kingdom,14702.0,573542,0.29,22599,12,2019-10-28
United Kingdom,14702.0,573542,1.25,23266,6,2019-10-28
United Kingdom,14702.0,573542,1.25,23265,6,2019-10-28
United Kingdom,14702.0,573542,0.85,22573,12,2019-10-28
United Kingdom,14702.0,573542,0.85,22574,12,2019-10-28
United Kingdom,14702.0,573542,1.25,23086,6,2019-10-28
United Kingdom,14702.0,573542,0.85,22576,12,2019-10-28
United Kingdom,14702.0,573542,0.85,22601,4,2019-10-28
United Kingdom,14702.0,573542,0.85,22600,18,2019-10-28
United Kingdom,17777.0,573543,1.25,23217,2,2019-10-28
United Kingdom,17777.0,573543,1.45,23138,2,2019-10-28
United Kingdom,17777.0,573543,0.39,21824,1,2019-10-28
United Kingdom,17777.0,573543,2.1,22212,1,2019-10-28
United Kingdom,17777.0,573543,0.85,22219,3,2019-10-28
United Kingdom,17777.0,573543,0.29,21642,6,2019-10-28
United Kingdom,17777.0,573543,0.85,22576,2,2019-10-28
United Kingdom,17777.0,573543,1.9500000000000002,22575,2,2019-10-28
United Kingdom,14702.0,573542,0.85,22603,19,2019-10-28
United Kingdom,14702.0,573542,1.69,35970,12,2019-10-28
United Kingdom,14702.0,573542,4.95,23313,6,2019-10-28
United Kingdom,14702.0,573542,1.25,23100,12,2019-10-28
United Kingdom,17951.0,573512,2.49,23319,12,2019-10-28
United Kingdom,17951.0,573512,0.29,22577,7,2019-10-28
United Kingdom,17951.0,573512,0.29,22578,12,2019-10-28
United Kingdom,17951.0,573512,2.1,22970,1,2019-10-28
United Kingdom,17951.0,573512,0.85,22945,23,2019-10-28
United Kingdom,17951.0,573512,2.55,23311,12,2019-10-28
United Kingdom,17951.0,573512,2.1,22865,12,2019-10-28
United Kingdom,17951.0,573512,1.85,22633,16,2019-10-28
United Kingdom,17951.0,573512,0.42,22419,18,2019-10-28
United Kingdom,12909.0,573531,0.39,22065,8,2019-10-28
United Kingdom,12909.0,573531,1.25,85019A,4,2019-10-28
United Kingdom,12909.0,573531,1.25,85019B,11,2019-10-28
United Kingdom,12909.0,573531,1.65,22469,12,2019-10-28
United Kingdom,12909.0,573531,1.85,22144,24,2019-10-28
United Kingdom,12909.0,573531,1.85,22141,1,2019-10-28
United Kingdom,13145.0,573532,4.95,79321,0,2019-10-28
United Kingdom,,573540,6.25,21754,1,2019-10-28
United Kingdom,,573540,4.25,72807A,1,2019-10-28
United Kingdom,14738.0,573541,19.95,23462,2,2019-10-28
United Kingdom,14702.0,573542,5.95,23534,1,2019-10-28
United Kingdom,14702.0,573542,2.89,23320,3,2019-10-28
United Kingdom,14702.0,573542,1.25,23275,12,2019-10-28
United Kingdom,14702.0,573542,0.8300000000000001,23101,12,2019-10-28
United Kingdom,17777.0,573543,0.29,22597,4,2019-10-28
United Kingdom,17777.0,573543,0.85,85061W,4,2019-10-28
United Kingdom,17777.0,573543,0.65,22337,2,2019-10-28
United Kingdom,17777.0,573543,0.65,22335,2,2019-10-28
United Kingdom,17777.0,573543,3.75,21430,1,2019-10-28
United Kingdom,17777.0,573543,1.9500000000000002,21429,2,2019-10-28
United Kingdom,17777.0,573543,0.42,84536A,6,2019-10-28
United Kingdom,17777.0,573543,2.95,85184C,1,2019-10-28
United Kingdom,17777.0,573543,1.9500000000000002,22789,2,2019-10-28
United Kingdom,17777.0,573543,2.08,23408,2,2019-10-28
United Kingdom,17777.0,573543,0.65,22227,2,2019-10-28
United Kingdom,17777.0,573543,4.95,23405,2,2019-10-28
United Kingdom,17777.0,573543,1.69,21165,2,2019-10-28
United Kingdom,17777.0,573543,1.65,23301,1,2019-10-28
United Kingdom,17777.0,573543,1.65,70006,2,2019-10-28
United Kingdom,17777.0,573543,1.25,85036C,1,2019-10-28
United Kingdom,17777.0,573543,0.85,22219,6,2019-10-28
United Kingdom,17777.0,573543,2.95,85123A,2,2019-10-28
United Kingdom,17777.0,573543,3.75,23152,2,2019-10-28
United Kingdom,17777.0,573543,1.65,85039B,2,2019-10-28
United Kingdom,17777.0,573543,4.95,21485,1,2019-10-28
United Kingdom,17777.0,573543,3.95,23012,2,2019-10-28
United Kingdom,17777.0,573543,1.9500000000000002,22131,3,2019-10-28
United Kingdom,17777.0,573543,2.08,23581,3,2019-10-28
United Kingdom,17777.0,573543,2.08,23343,3,2019-10-28
United Kingdom,17777.0,573543,2.1,22702,1,2019-10-28
United Kingdom,17777.0,573543,2.95,22311,3,2019-10-28
United Kingdom,17777.0,573543,3.75,84580,2,2019-10-28
United Kingdom,17951.0,573512,1.06,21875,9,2019-10-28
United Kingdom,17777.0,573543,2.95,85123A,2,2019-10-28
United Kingdom,17777.0,573543,3.75,23490,2,2019-10-28
United Kingdom,17777.0,573543,0.39,21823,1,2019-10-28
United Kingdom,17777.0,573543,1.25,23481,2,2019-10-28
United Kingdom,17777.0,573543,1.65,23482,2,2019-10-28
United Kingdom,17777.0,573543,1.65,23103,2,2019-10-28
United Kingdom,17777.0,573543,0.79,47503H,3,2019-10-28
United Kingdom,17777.0,573543,0.79,47504K,2,2019-10-28
United Kingdom,17777.0,573543,3.75,23152,2,2019-10-28
United Kingdom,17777.0,573543,1.65,22136,1,2019-10-28
United Kingdom,17777.0,573543,0.8300000000000001,35648,4,2019-10-28
United Kingdom,17777.0,573543,0.42,84692,2,2019-10-28
United Kingdom,17777.0,573543,2.08,23348,1,2019-10-28
United Kingdom,17777.0,573543,0.79,72817,4,2019-10-28
United Kingdom,17777.0,573543,1.25,23267,2,2019-10-28
United Kingdom,17777.0,573543,1.25,22217,4,2019-10-28
United Kingdom,17777.0,573543,2.08,23084,4,2019-10-28
United Kingdom,17777.0,573543,1.9500000000000002,22131,1,2019-10-28
United Kingdom,17777.0,573543,2.08,21174,1,2019-10-28
United Kingdom,17777.0,573543,2.95,22766,1,2019-10-28
United Kingdom,17777.0,573543,1.9500000000000002,23493,2,2019-10-28
United Kingdom,17777.0,573543,0.85,22219,1,2019-10-28
United Kingdom,17777.0,573543,2.95,22158,2,2019-10-28
United Kingdom,17777.0,573543,1.25,35646,2,2019-10-28
United Kingdom,17777.0,573543,0.42,22151,21,2019-10-28
United Kingdom,17777.0,573543,0.85,85061W,2,2019-10-28
United Kingdom,17841.0,573496,2.25,23176,1,2019-10-28
United Kingdom,17951.0,573512,1.85,23439,14,2019-10-28
United Kingdom,16169.0,573509,1.65,22383,10,2019-10-28
United Kingdom,16169.0,573509,2.08,23344,10,2019-10-28
United Kingdom,16169.0,573509,2.08,23343,24,2019-10-28
United Kingdom,16169.0,573509,1.25,23504,12,2019-10-28
United Kingdom,14808.0,573510,0.42,22024,8,2019-10-28
United Kingdom,14808.0,573510,0.42,22025,12,2019-10-28
United Kingdom,14808.0,573510,0.36,22816,16,2019-10-28
United Kingdom,14808.0,573510,1.65,22738,5,2019-10-28
United Kingdom,14808.0,573510,1.65,22736,5,2019-10-28
United Kingdom,14808.0,573510,0.42,22027,7,2019-10-28
United Kingdom,16169.0,573509,2.08,23203,10,2019-10-28
United Kingdom,14808.0,573510,4.25,22940,3,2019-10-28
United Kingdom,14808.0,573510,4.25,21841,14,2019-10-28
United Kingdom,14808.0,573510,0.85,22907,4,2019-10-28
United Kingdom,14808.0,573510,1.65,22333,4,2019-10-28
United Kingdom,14808.0,573510,1.9500000000000002,22630,1,2019-10-28
United Kingdom,14808.0,573510,16.95,22946,2,2019-10-28
United Kingdom,14808.0,573510,2.95,16207A,6,2019-10-28
United Kingdom,14808.0,573510,1.9500000000000002,22629,4,2019-10-28
United Kingdom,14808.0,573510,1.9500000000000002,22630,4,2019-10-28
United Kingdom,14808.0,573510,1.25,23078,15,2019-10-28
United Kingdom,14808.0,573510,0.8300000000000001,23445,1,2019-10-28
United Kingdom,14808.0,573510,0.42,22025,6,2019-10-28
United Kingdom,16169.0,573509,2.08,23582,10,2019-10-28
United Kingdom,16169.0,573509,0.19,22043,9,2019-10-28
United Kingdom,16169.0,573509,0.39,21982,13,2019-10-28
United Kingdom,16169.0,573509,0.39,21811,9,2019-10-28
United Kingdom,16169.0,573509,2.49,23318,0,2019-10-28
United Kingdom,16169.0,573509,2.89,22734,6,2019-10-28
United Kingdom,16169.0,573509,8.25,22689,2,2019-10-28
United Kingdom,16169.0,573509,0.65,20975,15,2019-10-28
United Kingdom,16169.0,573509,1.25,23370,10,2019-10-28
United Kingdom,16169.0,573509,1.25,23371,19,2019-10-28
United Kingdom,14808.0,573510,4.25,22199,1,2019-10-28
United Kingdom,14808.0,573510,3.75,22203,1,2019-10-28
United Kingdom,14808.0,573510,1.79,23084,19,2019-10-28
United Kingdom,14808.0,573510,1.25,23352,12,2019-10-28
United Kingdom,14808.0,573510,1.25,23349,12,2019-10-28
United Kingdom,14808.0,573510,1.25,20961,1,2019-10-28
United Kingdom,14808.0,573510,1.25,20963,1,2019-10-28
United Kingdom,14808.0,573510,3.75,23527,1,2019-10-28
United Kingdom,14808.0,573510,3.75,23523,1,2019-10-28
United Kingdom,17777.0,573543,6.35,22845,1,2019-10-28
United Kingdom,17841.0,573496,2.25,23177,1,2019-10-28
United Kingdom,17841.0,573496,0.55,82581,2,2019-10-28
United Kingdom,,573426,6.63,22665,4,2019-10-28
United Kingdom,,573426,17.88,22688,1,2019-10-28
United Kingdom,,573426,8.29,22726,5,2019-10-28
United Kingdom,,573426,8.29,22727,10,2019-10-28
United Kingdom,,573426,8.29,22729,2,2019-10-28
United Kingdom,,573426,8.29,22730,1,2019-10-28
United Kingdom,,573426,1.63,22733,1,2019-10-28
United Kingdom,,573426,4.13,22735,2,2019-10-28
United Kingdom,,573426,4.13,22737,1,2019-10-28
United Kingdom,,573426,3.29,22772,9,2019-10-28
United Kingdom,,573426,4.13,22645,4,2019-10-28
United Kingdom,,573426,2.46,22805,1,2019-10-28
United Kingdom,,573426,6.63,22910,4,2019-10-28
United Kingdom,,573426,16.63,22942,1,2019-10-28
United Kingdom,,573426,2.46,23204,6,2019-10-28
United Kingdom,,573426,2.46,23205,7,2019-10-28
United Kingdom,,573426,4.96,23206,2,2019-10-28
United Kingdom,,573426,4.96,23207,2,2019-10-28
United Kingdom,,573426,10.79,23298,4,2019-10-28
United Kingdom,,573426,4.13,35970,5,2019-10-28
United Kingdom,,573426,10.79,47566,7,2019-10-28
United Kingdom,,573426,12.46,79321,7,2019-10-28
United Kingdom,,573426,4.96,22898,2,2019-10-28
United Kingdom,,573426,4.13,22631,1,2019-10-28
United Kingdom,,573426,3.29,22554,1,2019-10-28
United Kingdom,,573426,8.29,22426,1,2019-10-28
United Kingdom,16836.0,573425,1.65,23321,12,2019-10-28
United Kingdom,,573426,2.46,20677,4,2019-10-28
United Kingdom,,573426,2.46,20719,8,2019-10-28
United Kingdom,,573426,2.46,20723,13,2019-10-28
United Kingdom,,573426,2.46,20724,14,2019-10-28
United Kingdom,,573426,4.96,20725,1,2019-10-28
United Kingdom,,573426,4.96,20728,3,2019-10-28
United Kingdom,,573426,3.29,21154,2,2019-10-28
United Kingdom,,573426,4.96,21155,5,2019-10-28
United Kingdom,,573426,2.08,21213,10,2019-10-28
United Kingdom,,573426,1.63,21238,2,2019-10-28
United Kingdom,,573426,1.63,21239,3,2019-10-28
United Kingdom,,573426,1.63,21240,3,2019-10-28
United Kingdom,,573426,9.13,21479,1,2019-10-28
United Kingdom,,573426,9.13,21484,2,2019-10-28
United Kingdom,,573426,2.46,22079,2,2019-10-28
United Kingdom,,573426,6.63,22086,15,2019-10-28
United Kingdom,,573426,12.46,22112,2,2019-10-28
United Kingdom,,573426,9.13,22114,14,2019-10-28
United Kingdom,,573426,2.46,22355,5,2019-10-28
United Kingdom,,573426,2.46,22356,11,2019-10-28
United Kingdom,,573426,4.96,22382,1,2019-10-28
United Kingdom,,573426,4.96,22383,7,2019-10-28
United Kingdom,,573426,4.96,82583,6,2019-10-28
United Kingdom,16836.0,573425,1.25,22596,12,2019-10-28
United Kingdom,,573426,1.63,84692,11,2019-10-28
United Kingdom,,573426,8.29,84997c,2,2019-10-28
Germany,13813.0,573430,9.95,21217,2,2019-10-28
Germany,13813.0,573430,5.95,85014B,3,2019-10-28
Germany,13813.0,573430,1.65,22558,12,2019-10-28
Germany,13813.0,573430,4.95,22628,4,2019-10-28
Germany,13813.0,573430,4.95,22505,4,2019-10-28
Germany,13813.0,573430,4.95,22507,4,2019-10-28
Germany,13813.0,573430,1.65,22333,8,2019-10-28
Germany,13813.0,573430,4.95,22138,3,2019-10-28
Germany,13813.0,573430,4.95,22139,3,2019-10-28
Germany,13813.0,573430,0.65,21880,12,2019-10-28
Germany,13813.0,573430,2.89,23247,6,2019-10-28
Germany,13813.0,573430,2.1,85053,6,2019-10-28
Germany,13813.0,573430,5.95,15056BL,6,2019-10-28
Germany,13813.0,573430,4.15,23240,6,2019-10-28
Germany,13813.0,573430,18.0,POST,3,2019-10-28
France,12488.0,573442,2.95,21739,6,2019-10-28
France,12488.0,573442,3.75,23480,12,2019-10-28
France,12488.0,573442,1.65,21731,4,2019-10-28
France,12488.0,573442,3.75,21481,4,2019-10-28
France,12488.0,573442,4.25,21479,4,2019-10-28
France,12488.0,573442,4.25,21484,4,2019-10-28
France,12488.0,573442,1.79,23084,24,2019-10-28
Germany,13813.0,573430,5.95,20679,3,2019-10-28
Germany,13813.0,573430,1.45,23035,6,2019-10-28
Germany,13813.0,573430,1.45,21672,12,2019-10-28
Germany,13813.0,573430,3.95,22189,8,2019-10-28
United Kingdom,,573426,8.29,84997d,3,2019-10-28
United Kingdom,14560.0,573427,1.49,22057,2,2019-10-28
France,12571.0,573428,0.8300000000000001,22210,12,2019-10-28
France,12571.0,573428,0.65,85032A,12,2019-10-28
France,12571.0,573428,1.65,22554,12,2019-10-28
France,12571.0,573428,2.95,22090,6,2019-10-28
France,12571.0,573428,0.55,21212,4,2019-10-28
France,12571.0,573428,0.65,22492,1,2019-10-28
France,12571.0,573428,1.25,20972,12,2019-10-28
France,12571.0,573428,2.95,22273,6,2019-10-28
France,12571.0,573428,1.25,22585,12,2019-10-28
France,12571.0,573428,1.65,21935,10,2019-10-28
France,12571.0,573428,0.85,21094,12,2019-10-28
France,12571.0,573428,0.65,21086,12,2019-10-28
France,12571.0,573428,0.85,21080,12,2019-10-28
France,12571.0,573428,0.8300000000000001,23475,12,2019-10-28
France,12571.0,573428,3.75,23480,4,2019-10-28
France,12571.0,573428,0.19,22610,20,2019-10-28
France,12571.0,573428,0.65,22820,18,2019-10-28
France,12571.0,573428,0.55,21213,3,2019-10-28
France,12571.0,573428,0.55,21976,2,2019-10-28
France,12571.0,573428,0.55,21977,1,2019-10-28
Germany,13813.0,573430,4.95,23569,4,2019-10-28
United Kingdom,,573426,8.29,84997b,2,2019-10-28
United Kingdom,16836.0,573425,2.55,23311,6,2019-10-28
United Kingdom,16836.0,573425,1.69,35970,12,2019-10-28
United Kingdom,16836.0,573425,4.95,23313,5,2019-10-28
United Kingdom,15360.0,573418,4.95,22456,9,2019-10-28
United Kingdom,15360.0,573418,1.9500000000000002,22178,4,2019-10-28
United Kingdom,15360.0,573418,1.9500000000000002,22077,12,2019-10-28
United Kingdom,15360.0,573418,1.65,22076,12,2019-10-28
United Kingdom,15360.0,573418,1.25,21915,22,2019-10-28
United Kingdom,15360.0,573418,0.42,21703,7,2019-10-28
United Kingdom,15360.0,573418,2.1,21285,1,2019-10-28
United Kingdom,13103.0,573419,8.5,22941,6,2019-10-28
United Kingdom,13103.0,573419,8.5,22942,6,2019-10-28
United Kingdom,13103.0,573419,6.95,22119,6,2019-10-28
United Kingdom,15360.0,573418,1.25,22560,12,2019-10-28
United Kingdom,13103.0,573419,1.9500000000000002,22466,12,2019-10-28
United Kingdom,13103.0,573419,0.9500000000000001,23145,12,2019-10-28
United Kingdom,13103.0,573419,1.25,84970L,12,2019-10-28
United Kingdom,13103.0,573419,1.69,84879,22,2019-10-28
United Kingdom,18223.0,573420,2.55,84347,2,2019-10-28
United Kingdom,18223.0,573420,4.95,47566,12,2019-10-28
United Kingdom,18223.0,573420,2.08,85099B,22,2019-10-28
United Kingdom,18223.0,573420,2.08,85099F,5,2019-10-28
United Kingdom,18223.0,573420,2.1,85152,20,2019-10-28
United Kingdom,18223.0,573420,2.95,20914,6,2019-10-28
United Kingdom,18223.0,573420,3.75,21137,6,2019-10-28
United Kingdom,13103.0,573419,1.9500000000000002,22077,12,2019-10-28
United Kingdom,15360.0,573418,3.95,22778,8,2019-10-28
United Kingdom,15360.0,573418,1.9500000000000002,23039,4,2019-10-28
United Kingdom,15360.0,573418,1.9500000000000002,23089,8,2019-10-28
United Kingdom,14096.0,573576,4.13,84031A,6,2019-10-28
United Kingdom,14688.0,573416,2.08,20711,10,2019-10-28
United Kingdom,14688.0,573416,4.25,22138,11,2019-10-28
United Kingdom,14688.0,573416,2.08,23348,9,2019-10-28
United Kingdom,14688.0,573416,2.55,22467,12,2019-10-28
United Kingdom,14688.0,573416,2.1,22381,21,2019-10-28
Germany,12581.0,573417,0.85,16016,10,2019-10-28
Germany,12581.0,573417,0.42,16169E,2,2019-10-28
Germany,12581.0,573417,0.79,23434,10,2019-10-28
Germany,12581.0,573417,1.25,23263,12,2019-10-28
Germany,12581.0,573417,1.25,23266,12,2019-10-28
Germany,12581.0,573417,1.25,23265,12,2019-10-28
Germany,12581.0,573417,9.95,23414,1,2019-10-28
Germany,12581.0,573417,0.8300000000000001,23090,12,2019-10-28
Germany,12581.0,573417,1.65,23037,12,2019-10-28
Germany,12581.0,573417,2.95,22326,6,2019-10-28
Germany,12581.0,573417,1.25,84836,12,2019-10-28
Germany,12581.0,573417,0.85,84832,12,2019-10-28
Germany,12581.0,573417,1.25,20846,12,2019-10-28
Germany,12581.0,573417,0.85,22908,12,2019-10-28
Germany,12581.0,573417,18.0,POST,1,2019-10-28
United Kingdom,15360.0,573418,4.95,23411,6,2019-10-28
United Kingdom,15360.0,573418,2.25,23176,8,2019-10-28
United Kingdom,18223.0,573420,1.69,21165,12,2019-10-28
United Kingdom,18223.0,573420,2.08,21166,12,2019-10-28
United Kingdom,18223.0,573420,1.85,21181,23,2019-10-28
United Kingdom,18223.0,573420,2.55,22041,12,2019-10-28
United Kingdom,14292.0,573421,8.15,23173,12,2019-10-28
United Kingdom,14292.0,573421,1.25,23161,14,2019-10-28
United Kingdom,14292.0,573421,10.95,22423,12,2019-10-28
United Kingdom,14292.0,573421,0.72,22197,16,2019-10-28
United Kingdom,14292.0,573421,4.95,20679,24,2019-10-28
United Kingdom,14292.0,573421,4.95,85014A,15,2019-10-28
United Kingdom,14292.0,573421,4.95,15056BL,16,2019-10-28
United Kingdom,14292.0,573421,1.9500000000000002,22813,12,2019-10-28
United Kingdom,14292.0,573421,2.89,23247,6,2019-10-28
United Kingdom,14292.0,573422,1.45,23497,12,2019-10-28
United Kingdom,16133.0,573423,1.06,84946,21,2019-10-28
United Kingdom,16133.0,573423,5.95,23534,3,2019-10-28
United Kingdom,16133.0,573423,3.75,23382,4,2019-10-28
